onshore,108.51360265905092
pv_g,84.47199605106107
pv_c,0.0
river,7.5
lake,12.855
biogas2,48.34416328395788
ccgt,27.556173071855987
nuc,19.486094962168984
h2_ccgt,12.109976494068873
phs,7.078699395673316
battery4,4.2190055943444325
electrolysis,17.213685490725595
hydrogen,21.24557279661206
