onshore,125.03220905278012
pv_g,75.71779114980293
pv_c,0.0
river,7.5
lake,12.855
biogas2,40.61789855470484
ccgt,23.15220217618176
nuc,17.229785797966702
h2_ccgt,12.695027137251929
phs,7.2
battery4,3.320777253758673
electrolysis,18.54134554620176
hydrogen,22.27197743377532
