0,102.63216107381588
1,97.10455133329648
2,94.54874669098828
3,96.83015106880268
4,104.47504590147179
5,114.17483245917217
6,107.38482172867248
7,101.4179001141597
8,109.69404877205712
9,117.35975239295837
10,112.25085276646294
11,111.43049738713137
12,113.859504173668
13,106.6321497040648
14,115.3946468416512
15,135.05962931781409
16,137.6847105668459
17,136.34219216318434
18,133.82233146493982
19,126.49085680885764
20,128.99628249260232
21,131.69669745965507
22,123.37086123836461
23,122.39698434829629
24,115.17285990923563
25,107.8178648572373
26,119.52613466131359
27,135.54070400561923
28,139.02249229238924
29,142.92899771382977
30,139.0484290331177
31,129.72623235581273
32,134.41598403516502
33,139.85154712291006
34,128.52505044968586
35,128.96654014465986
36,122.48566957415915
37,115.1638151593658
38,113.18780340887157
39,120.91142594617521
40,128.464000584826
41,135.0113391371426
42,130.34958790067117
43,123.73930882132896
44,124.24668244400506
45,130.99998538485457
46,123.65878330299967
47,128.77305597979787
48,127.06963119939849
49,114.88979156385557
50,113.14375051913599
51,117.65398698370132
52,121.98704662641823
53,130.0328443680488
54,125.79071271864666
55,115.4791306234812
56,123.41696418473194
57,139.93936004037113
58,131.93812389593282
59,131.7205347043164
60,128.8141367104741
61,123.11728707104572
62,130.843159770106
63,150.26747673130774
64,154.00730773546013
65,157.45299958381918
66,148.933297982348
67,141.2108429618317
68,147.20981212106983
69,151.6160841143699
70,139.5484977229892
71,144.30265623974975
72,132.59542462076678
73,126.2233270270797
74,130.50723129573086
75,155.5902236247103
76,157.72591941146493
77,153.41332588173645
78,151.5867351726684
79,143.70122686179394
80,147.795697708866
81,158.33007892378296
82,142.07373145485042
83,143.73974399899942
84,143.16110394170113
85,137.57916658857906
86,141.35280763508607
87,165.05532644256078
88,166.72404824526842
89,164.1325000590575
90,160.77349624302929
91,153.99134082743086
92,156.09884266537279
93,166.21794571359897
94,151.12913660312313
95,156.41427812881938
96,152.1914674409387
97,143.66494565046975
98,148.6487125338396
99,172.53352944911637
100,175.54344130342588
101,174.631790523929
102,170.73867031027254
103,159.38999752673226
104,168.32244385071
105,179.89628390743107
106,160.76976747554002
107,162.706582817052
108,153.06981911834507
109,142.25182162633794
110,146.74513615582225
111,172.93000410048614
112,175.59050473540373
113,169.50139570510268
114,167.4850885935537
115,160.45662333840733
116,165.20132368296368
117,181.06669550729117
118,160.194099653889
119,161.44153036916518
120,148.660557316417
121,138.29145434913184
122,139.10840757162703
123,148.6111174653115
124,157.0025689753953
125,158.68781329988613
126,156.60055168735704
127,143.73531692961035
128,149.56058052664014
129,162.0219710231565
130,150.80064541836578
131,155.7700967487367
132,150.75761785138616
133,145.07701088892188
134,140.57899653192982
135,141.58415915753972
136,148.6567513053849
137,153.44899178757686
138,150.80363697198612
139,138.35563070457522
140,152.80663832410005
141,166.21872231342567
142,153.85208227034082
143,158.83079006458513
144,155.80408013109155
145,148.9989474857669
146,153.34742606632892
147,180.60160231944914
148,180.48920269809742
149,181.0900130661904
150,174.40014551793845
151,167.79361079045952
152,172.44380401365524
153,187.3070082487641
154,162.76873458125908
155,168.62440587428097
156,157.66270472245282
157,147.89018321746676
158,149.32384378541042
159,179.48982429095244
160,181.88633914520324
161,177.83323737597215
162,171.91632730313228
163,165.11294352390237
164,171.29802194927115
165,181.20241346921142
166,161.73164446224325
167,168.41282317008367
168,153.91317547165457
169,144.0188332330726
170,150.8866482188748
171,174.77611030144698
172,176.81906500739282
173,172.70710521734821
174,167.25529955536183
175,162.80785972562177
176,168.5352616125981
177,180.22296122992833
178,161.05920884135105
179,163.34326638798953
180,166.011632778511
181,156.70564008966568
182,160.33227002564922
183,184.51308999646025
184,192.16802166817624
185,183.97541623778727
186,183.49317285158742
187,169.2502533019714
188,178.94943462196892
189,193.59695610918226
190,172.39623537169433
191,176.81354633143832
192,169.66585848681876
193,158.75432959377366
194,166.67736183414087
195,189.10272782980732
196,190.99410240430146
197,188.2452862913248
198,183.66522650925597
199,174.46650604366528
200,182.70355910533323
201,198.71061468326434
202,174.7627123545628
203,182.40081584503935
204,148.8531075433287
205,144.34546728704242
206,138.37236001630941
207,150.0129472695929
208,160.94810644588694
209,159.5719611411182
210,155.58635187151813
211,146.3010030292465
212,149.37037333435393
213,162.32925907794584
214,151.77292886081136
215,162.41455044823334
216,157.2906067250217
217,147.10363138069204
218,145.83522191504352
219,152.06312616526293
220,153.42828744807542
221,158.59252646496884
222,155.83565157283462
223,145.45418460733612
224,151.65784270405481
225,172.64406984437318
226,156.75624234134975
227,163.19478708234516
228,163.98766966411446
229,155.89708832749943
230,157.2707067740704
231,182.47273463235967
232,185.70469979003428
233,182.07792683072387
234,181.180504783511
235,171.29598891947882
236,174.6883871226617
237,191.13487239983533
238,168.2825333956097
239,175.2350063417618
240,136.2965667225302
241,129.28600989615097
242,139.35574645753917
243,156.55055913128552
244,164.88844967697406
245,159.70455403196308
246,157.55544098978436
247,145.29482114941135
248,153.22065659175297
249,160.72261938441602
250,149.90882794619597
251,150.510288019674
252,113.82470880645181
253,113.2948999088557
254,121.46961151688288
255,138.02555193053632
256,142.43565487240852
257,143.50875058808546
258,137.51559237843503
259,130.83671062956194
260,134.59318677031
261,139.01987881522976
262,127.05621414517984
263,128.01159893466314
264,114.78541545426526
265,110.26764525164322
266,118.25979517387138
267,139.99589168307887
268,140.14071052907374
269,139.23986593262015
270,138.6703623350492
271,133.11320878221295
272,131.76501531459576
273,144.16059942248418
274,128.8199526855684
275,126.82274989790824
276,122.6809024188392
277,116.63890919026812
278,125.13202630857327
279,146.7037630609439
280,149.0181594094528
281,145.41410899436295
282,140.1692075851369
283,135.2821335652667
284,141.6589234849926
285,146.6027381319929
286,133.41348909123292
287,133.67808869052652
288,114.67604723330544
289,105.05030950941124
290,105.12328510211094
291,116.00461285019188
292,123.707360093624
293,123.35881669064986
294,123.373479354198
295,117.98517813563569
296,119.14088418593104
297,121.78344966761378
298,121.32775105331987
299,124.81622868965286
300,123.13756171592746
301,113.00001553590882
302,115.87021872879308
303,117.73078774508171
304,124.28393377894469
305,131.90524103170586
306,128.25295283341435
307,117.06453699824195
308,124.57784626889801
309,139.00415903158233
310,128.60468131291995
311,132.48979917767363
312,133.2548521854109
313,128.844416320169
314,132.3903629483636
315,156.9451544678413
316,159.77560244574124
317,158.62519776339786
318,148.00946301327377
319,147.18042189627545
320,148.52968672128847
321,159.1516940391898
322,141.49876880352446
323,143.78375909192079
324,134.4338004298504
325,125.75980761031428
326,133.6269591130296
327,155.63182233445315
328,158.32856320715973
329,157.81775038427168
330,151.2739617567006
331,147.5624385960341
332,149.33764298658377
333,156.6583678615213
334,143.67491902201687
335,141.21888464679523
336,113.07637312501366
337,108.63260654128788
338,115.41040795807167
339,133.29179330418737
340,137.63677789846162
341,136.200758633985
342,131.56832239112538
343,125.42273789923757
344,128.19499577687355
345,134.88244852288182
346,124.25911959415222
347,125.77250865395285
348,117.32877569509722
349,107.37636515598176
350,117.52212163319992
351,136.50026157500707
352,136.74156256690304
353,139.50083175159503
354,131.26126640065752
355,125.92206591112443
356,130.8515074827145
357,136.16152485609564
358,124.19834585744556
359,126.01259045832151
360,135.1858842944181
361,128.81474497353472
362,136.10906526450452
363,159.39225700288165
364,160.61572908645275
365,156.95991999607514
366,154.227172610912
367,148.41330330440726
368,149.5056115712755
369,162.6960972837431
370,148.32854319383455
371,150.48802128945167
372,132.14849656811992
373,124.38848021840062
374,121.8465606017635
375,133.1239215423771
376,138.97645257592
377,139.89168045297995
378,141.64098891819935
379,126.46876104915178
380,136.04865791664474
381,143.9489308397071
382,135.00726918343798
383,143.46042961001336
384,124.53991907909534
385,115.71766773188563
386,112.49355798574268
387,119.29351558005376
388,124.61229466835664
389,126.9155350872424
390,126.47292831601155
391,116.94741738169432
392,124.10078056328206
393,138.08192856212054
394,129.25037008392113
395,132.01871951972046
396,133.3763795464095
397,122.44092722769759
398,129.60515448007436
399,155.24590091316475
400,156.71111003288377
401,152.19464695978738
402,150.78089488379192
403,144.17622954263732
404,148.84003737896649
405,156.944180173433
406,140.22022610941127
407,144.8149766388346
408,121.33713942903097
409,114.01695187677716
410,126.30354759135753
411,144.3512983562623
412,146.0135699254616
413,147.18418325028483
414,141.5834198709869
415,138.04544811149248
416,139.43670585695992
417,147.98268838318006
418,133.90941037344106
419,132.8401983106001
420,123.90238691010242
421,114.31474901507183
422,121.11973032014907
423,139.59383820769074
424,143.8272510172312
425,143.46542102628908
426,144.25134348614816
427,133.11133834660933
428,136.30901359621464
429,142.12418516851773
430,133.52428113403087
431,131.03287228488176
432,128.74790915487574
433,123.04543059381136
434,130.3358497061979
435,147.78874742428985
436,151.61934834815003
437,152.0116163842506
438,143.73541529018632
439,140.23146204344252
440,144.34001329169155
441,153.45531122598157
442,136.37023624435682
443,136.41897903969328
444,138.8157566633061
445,128.48132534715972
446,136.2659978293401
447,155.09487485792727
448,159.88279178609525
449,158.72860898198127
450,152.65579263371077
451,144.25649976987202
452,152.48344854343253
453,157.54693340293198
454,143.013672802683
455,151.07760780002616
456,119.34255576091445
457,112.80897481173128
458,113.56050143496464
459,121.36432421977794
460,127.16562101282244
461,130.87227885872713
462,131.77533798182336
463,123.01425570089924
464,127.64486763237085
465,132.85582353371038
466,125.84186518931568
467,130.0307969004822
468,119.36871381004286
469,110.13145010711023
470,110.09600449280313
471,115.7000029891492
472,119.28652747613675
473,128.09729176458654
474,124.40522601456493
475,114.6040019155983
476,120.5957317271552
477,132.25464853051412
478,125.93198934243149
479,129.59862867994565
480,116.69741053929171
481,112.72181440906635
482,120.58686723946938
483,138.76146972023326
484,139.94027709306462
485,142.00992936563364
486,140.25690764328306
487,129.19357348615145
488,134.62692971498979
489,141.15257983044694
490,128.09026281970407
491,126.24170879539042
492,119.94120670319984
493,116.35819565932938
494,122.19027045913677
495,139.69081396787385
496,145.11047838476395
497,140.83374077620178
498,139.9027870982443
499,133.99149301915034
500,137.34962683597166
501,140.96259176020982
502,129.9774149046903
503,128.8386592536032
504,125.56396198946098
505,120.96298613832217
506,128.8245531911752
507,144.96541807639665
508,149.86429612392197
509,150.23462531310662
510,143.39260672370946
511,137.8516078786335
512,140.61340444909234
513,149.55784531929154
514,134.8819553927076
515,137.06511068290897
516,131.56589430339693
517,121.89565565164168
518,130.5836426836746
519,154.52180259366833
520,154.00508122186636
521,154.1213305463263
522,148.17218924032028
523,140.08559018155995
524,147.72200230796182
525,152.376876566818
526,140.70069623900415
527,141.35545001378134
528,139.19025877059784
529,128.27494075695807
530,134.92754856213824
531,156.53939347885932
532,159.5835787369798
533,158.73001118105304
534,154.61961418638816
535,147.16568942573775
536,152.18359174532725
537,163.85122803979166
538,145.92552713710143
539,148.97058699636273
540,133.73100547357353
541,125.55476891656029
542,122.13506420688591
543,133.67171067918085
544,142.20825000011894
545,142.59540612200993
546,138.2146475550552
547,128.50381797082343
548,137.79873219110277
549,143.96026261933233
550,133.7339982345349
551,139.32383578182336
552,132.0898584060241
553,117.42665857264433
554,117.84383438607097
555,120.75623443104695
556,129.4168147607072
557,131.63211948481413
558,128.7129382562905
559,119.76999447484738
560,128.40248987458259
